molecule_id,protein_family,MW,logP,HBD,HBA,TPSA,rotB,aromatic_rings,HOMO_eV,LUMO_eV,gap_eV,dipole_D,E_DFT_kcalmol,E_xTB_kcalmol,n_hbonds,n_hydrophobic,n_pi,n_salt_bridges,buried_SA_A2,pKd,Ro5_violations,Ro5_pass,delta_DFT_minus_xTB
MOL01910,other,414.1007065789335,2.766429799495687,2,11,95.53045209648496,8,1,-6.241917815958913,-2.1513685113715817,4.090549304587331,4.595267360006895,14.75432962383518,14.404439886502113,1,8,2,2,385.58092435908804,7.996800705523374,1,False,0.3498897373330667
MOL01911,protease,373.6652851456693,4.655163123943983,0,2,57.80864433953056,4,3,-6.4507464262015635,-1.9844745413136733,4.46627188488789,2.1270121406939446,11.085710524327324,12.914989518096393,0,5,2,1,428.35836769120664,4.9134251773918605,0,True,-1.8292789937690692
MOL01912,kinase,393.5686565490321,4.261648738427122,1,3,57.10685780282633,8,3,-5.884994542310935,-1.532849492128749,4.352145050182186,0.779701390032765,10.926127189550652,8.70423036822249,0,3,0,1,244.3155378518474,6.746885624587361,0,True,2.221896821328162
MOL01913,kinase,361.2868672851481,-0.0022382263020217508,0,6,59.53325118277087,7,6,-7.245160434119338,-3.1597839708771476,4.0853764632421905,3.3442091575162687,12.325057063497644,16.466012365089647,2,5,1,0,461.63130056770365,5.5350709502868,0,True,-4.140955301592003
MOL01914,other,213.24640964713043,4.079060588623046,1,5,55.14120267403962,2,3,-6.498567688026066,-3.1325072842843147,3.366060403741751,2.281155914046634,7.309572438224772,7.828049264075328,1,9,2,2,473.39275959104566,8.389190051453808,0,True,-0.5184768258505557
MOL01915,protease,181.47526672677918,3.577796607707619,5,7,100.78144896858356,5,3,-5.872173261697526,-2.18037256393687,3.691800697760656,3.419728871760817,12.37596149499317,14.129002370866203,1,7,1,0,441.0248922319808,5.97832107781694,0,True,-1.7530408758730331
MOL01916,other,172.3745314987978,1.8557221623029156,2,2,52.552442816379106,0,5,-6.211260058291329,-2.4852657649144096,3.7259942933769197,1.4438329434532482,7.247962372353321,11.561324968480752,1,6,4,2,378.9796137576475,6.394370151761351,0,True,-4.313362596127432
MOL01917,kinase,332.4610016012742,2.8892252016501967,2,4,65.26145321964604,5,1,-5.956806391037654,-1.4666185196382067,4.490187871399447,2.525183654418766,10.198533047253058,12.374977828888456,1,7,2,1,427.14481753132804,7.750716564205701,0,True,-2.1764447816353982
MOL01918,kinase,169.98391158783505,4.955710605590539,0,10,101.88700069723978,4,1,-5.902653161453566,-2.3354570264165595,3.5671961350370065,3.478527319639178,8.249821472158368,6.9549304391556,4,8,0,2,466.2741226161361,8.034806474485833,0,True,1.2948910330027683
MOL01919,PPI,477.9704731600259,2.7179178021036634,1,10,121.50230924123024,1,1,-6.703159436818671,-2.84256786334693,3.8605915734717415,3.9260634891438473,11.543537490850937,12.45571348395703,0,7,0,2,449.8626550738614,6.792342801158191,0,True,-0.9121759931060929
MOL01920,other,554.9291938952354,2.1278192500582103,1,5,74.39176042268981,6,3,-6.422678953313934,-2.74269340289852,3.679985550415414,3.338893628927052,14.615330411767998,16.179778450158846,0,5,0,2,447.3703065272958,7.4159056761855515,1,False,-1.5644480383908483
MOL01921,protease,405.64346844040386,1.918662117053887,1,6,96.6858856864712,3,2,-6.206755109577968,-2.5769547908994,3.6298003186785683,3.0176980156916264,10.871379866490544,15.401981282236392,0,8,3,2,423.33414263430785,4.969878396649298,0,True,-4.530601415745847
MOL01922,protease,401.18875233381164,2.126556869793277,2,3,53.87452567334286,6,1,-6.370233765155916,-1.7634871755079062,4.60674658964801,2.07443245405356,10.97184375695327,11.301907848267334,3,4,1,1,279.03984134248685,6.979726503175795,0,True,-0.330064091314064
MOL01923,nuclear_receptor,297.17539988725935,0.4872304987245082,0,5,47.41833314137287,7,0,-6.171230881400716,-2.670900225516299,3.5003306558844174,0.7255243262759616,8.174725714955786,9.771310041992978,1,2,0,1,333.37164135699146,4.497159336131814,0,True,-1.596584327037192
MOL01924,PPI,356.215151402002,0.5080050541931636,1,6,95.19486979662548,9,1,-6.76660671909769,-2.7143450702114054,4.052261648886285,3.251651630100117,11.37873312298801,11.169387141121708,0,2,3,0,344.4965402853225,7.52220081813419,0,True,0.20934598186630105
MOL01925,kinase,120.0,4.221092262055365,4,5,85.63527266923393,1,2,-6.437311072875072,-2.220411802518115,4.216899270356958,3.975593553775215,8.940642586781562,9.24038622316694,0,4,3,0,501.80915245297393,7.30653128324873,0,True,-0.2997436363853776
MOL01926,nuclear_receptor,466.1537897558617,3.3474859073053334,0,2,65.08487011946404,4,1,-6.077183748232192,-2.0225035670320524,4.0546801812001405,1.8615645486919774,10.120043917738288,11.26919920670149,1,7,1,1,440.80344588529977,7.087038120331446,0,True,-1.1491552889632022
MOL01927,epigenetic,225.96316528952707,1.200579808344917,4,5,90.75807197260286,11,2,-6.641635039903535,-2.13265575503899,4.5089792848645445,3.6570150828485377,12.466240231036219,13.135611397951251,1,3,2,2,294.40435825869673,5.083708023505004,0,True,-0.6693711669150328
MOL01928,epigenetic,327.55905180757975,3.532331604915602,0,5,76.01942655419943,8,2,-5.488990636389804,-2.582513416719215,2.906477219670589,1.4429927441855395,10.469702068124075,13.22828520205514,0,6,2,2,466.19001023165504,6.810751004868423,0,True,-2.758583133931065
MOL01929,PPI,428.9012445984297,3.27649846057276,1,3,47.21672656487908,2,0,-6.5966230011379725,-1.0274612277222372,5.569161773415735,1.8674324300742604,8.938324984980158,11.171305312742529,2,8,0,0,359.44133857955643,4.656132161120912,0,True,-2.2329803277623714
MOL01930,GPCR,367.3976956824791,3.443777529552577,1,5,65.95326885809047,5,2,-6.644993510695219,-1.581997113907395,5.062996396787824,1.321830667823841,10.379586800902594,13.3138268348279,1,7,4,2,560.7234085444815,7.272630220524284,0,True,-2.934240033925306
MOL01931,other,303.72607309648595,2.1959102610608334,4,5,85.26291118211992,8,1,-6.835770133809127,-2.3072029061645383,4.528567227644588,3.3258492035054017,12.15441579952741,10.638689049034586,2,5,1,0,345.636572273345,6.7413846617760145,0,True,1.5157267504928242
MOL01932,kinase,370.9825876181266,1.8522960817286847,0,3,38.601613998633916,6,3,-6.709923768527424,-2.3573631267421558,4.352560641785268,2.6235097611704075,10.818275323661968,11.73216628598263,2,2,1,0,243.09415816861508,6.597950449668437,0,True,-0.9138909623206626
MOL01933,PPI,452.82560128021044,4.679186221645978,1,6,81.36788207396376,10,3,-5.438576890224777,-1.8643479021820137,3.574228988042763,2.526568129937605,13.131283290102777,15.077128049452538,1,3,2,0,362.7975992763508,5.487352035227358,0,True,-1.945844759349761
MOL01934,kinase,302.6756174463226,3.4674588184232324,1,6,74.0510901309492,7,2,-5.984525425419627,-0.6265519597474274,5.3579734656722,3.1777052012481435,10.147670629221023,13.305218270122973,1,2,3,0,399.9426639438138,6.561369591966068,0,True,-3.1575476409019494
MOL01935,protease,401.46445475122516,3.699481382898515,2,4,51.82622379237081,9,2,-6.27656034615849,-1.951008644812351,4.325551701346139,3.1079108884212654,12.794555516045587,12.7782151122587,0,6,2,0,527.7358172311815,7.737635684922514,0,True,0.016340403786887947
MOL01936,GPCR,297.00145169953606,2.842619654815609,0,5,79.63531952261694,3,3,-6.072123501362195,-2.403468664382048,3.6686548369801466,3.0395275655661154,8.599423560041846,9.42687896721625,2,9,2,1,470.43111797509187,9.26603569254224,0,True,-0.8274554071744049
MOL01937,GPCR,137.79138022615479,1.1007057997704732,1,8,87.92203396858982,3,3,-6.526146277637483,-2.1996277704500162,4.326518507187466,3.6689761317062666,7.929772233601335,9.058894634334292,1,2,1,1,501.4016317538211,5.689844496205889,0,True,-1.1291224007329568
MOL01938,GPCR,365.0779489353102,4.411252511169629,3,7,80.91673079066608,10,3,-6.183477549611273,-1.427495743543484,4.755981806067789,3.1170098190231914,14.72443297707416,18.04163616504293,3,9,1,2,520.5032522936706,8.974021237329977,0,True,-3.3172031879687705
MOL01939,kinase,344.46253309275875,2.1386557833608175,6,5,105.06736779705187,1,5,-6.244979973301477,-2.976442293608241,3.2685376796932357,3.09268853325133,12.510083886985193,15.465080278360682,2,8,5,1,530.2637586576111,8.843011750155222,1,False,-2.9549963913754898
MOL01940,GPCR,406.7217456901799,2.532288879645009,2,5,51.41079841275814,2,5,-7.024672669898996,-1.4501527530754537,5.574519916823542,3.7873148245114954,12.808972547296058,15.035645561417162,2,8,3,1,534.2811413643745,7.089130574089065,0,True,-2.226673014121104
MOL01941,PPI,237.50752773754522,4.183013135617001,3,8,124.07723564510488,11,2,-5.853673083043848,-2.1613164876296636,3.6923565954141844,3.497632008427497,13.083638683610912,17.001944945285064,3,6,0,0,375.9836057083574,5.1780455920029445,0,True,-3.918306261674152
MOL01942,nuclear_receptor,474.9762171731627,3.4958653082505493,1,3,82.27030051412129,7,3,-6.329358617915161,-2.733426620162229,3.595931997752932,3.42975581626194,13.667430935468227,15.822585779100809,0,7,3,2,406.02756811942834,5.376513935035499,0,True,-2.155154843632582
MOL01943,epigenetic,587.7499402922567,1.6826009348234847,0,1,36.585124238172995,6,1,-6.146624935618822,-2.1000172107217057,4.046607724897116,1.476286108689028,12.348894040480008,14.625036919933342,1,4,1,2,322.4826634060503,3.733000661608935,1,False,-2.2761428794533334
MOL01944,nuclear_receptor,471.00213039675793,2.135379898189222,0,4,30.92200215028148,4,3,-6.297210827506176,-1.2979126483263121,4.999298179179864,2.9679159470601055,12.199748276424899,15.4857604864708,0,5,3,0,302.1438678941766,6.876139295192353,0,True,-3.286012210045902
MOL01945,protease,263.22318409960826,1.5754129134464698,2,7,84.01038754621237,6,1,-6.3694047423717866,-1.6631642889082536,4.706240453463533,4.430358920564164,12.015012051547334,10.638444769434646,1,4,0,1,346.17184018264584,5.964272807893041,0,True,1.3765672821126884
MOL01946,GPCR,305.10388592212206,2.436389399175046,2,4,68.62116854449998,4,2,-6.06766523251534,-1.83619982935821,4.23146540315713,2.7833997632474667,9.071811178987103,10.342366600339766,1,6,2,1,453.41317123040363,4.589481724378959,0,True,-1.2705554213526629
MOL01947,nuclear_receptor,372.445031516108,4.129537814085818,0,5,80.65019153201523,5,2,-5.438680427897072,-1.9647217318580614,3.473958696039011,2.0994298076139852,9.543605440866939,7.720375479836811,1,9,3,1,389.51915256308985,8.95340758754098,0,True,1.823229961030128
MOL01948,GPCR,213.31210654449865,1.4136524345510653,1,5,90.19336632743935,7,1,-7.064456360656072,-1.5960707855300234,5.468385575126049,3.5627638486349125,10.737654222015355,13.280543450396618,2,3,1,2,438.43399763680793,7.525467794412902,0,True,-2.542889228381263
MOL01949,nuclear_receptor,289.61036631769935,2.8311476959495794,1,6,77.74717448745437,5,0,-6.424764761152938,-1.9622118357429932,4.462552925409945,2.6026023026556424,8.640627597685555,10.170030625380672,1,5,0,1,375.5151555875204,7.172188330357558,0,True,-1.5294030276951176
MOL01950,epigenetic,535.9676701363185,3.086199755320169,1,7,101.38546679059748,8,0,-6.636643394474244,-2.7996308886550576,3.837012505819186,3.1513359998176225,12.748856062704213,14.35061400419693,2,6,0,0,392.8831258201699,6.6975590539100205,1,False,-1.6017579414927159
MOL01951,kinase,405.8839264139767,1.7453426117633288,1,2,18.785516100996528,3,1,-6.447546246441945,-1.820267452379321,4.627278794062624,1.3198699537057854,8.94516620667468,9.546893939783777,0,5,1,0,395.82769529425235,5.677878120387722,0,True,-0.6017277331090973
MOL01952,ion_channel,465.4786431245245,1.6042890541723454,1,6,81.91570667094794,2,2,-6.149237381521768,-1.821342622607244,4.327894758914525,4.530561647610824,12.759625069861674,11.233730333472757,1,3,0,2,449.0148015299129,6.029043352468786,0,True,1.525894736388917
MOL01953,protease,200.22325710570166,1.6714583268936427,4,6,87.88867566352152,5,0,-6.879066706305427,-2.1886712032914706,4.690395503013956,3.49023278190986,9.46776714483912,10.180162078989728,1,6,0,1,321.26518211256973,6.892242746945351,0,True,-0.7123949341506073
MOL01954,PPI,383.5654857307507,1.8255392974449258,2,11,159.34783184086962,6,1,-6.60343033501227,-1.7556132870153873,4.847817047996882,5.5759690636074,14.916277291508914,17.435295367600983,3,6,2,1,393.7366266061045,6.733686260452117,1,False,-2.5190180760920686
MOL01955,GPCR,387.2889745469576,2.5678791720567844,3,5,61.45513241501553,6,0,-6.704981628966828,-1.1701875310633751,5.534794097903453,2.3192936866526113,11.798708769719292,11.550964956181199,3,4,0,0,235.77212234139043,5.285423787734873,0,True,0.2477438135380936
MOL01956,protease,468.99293302156417,0.11967049982273359,2,12,149.2614392723992,2,3,-6.957071297188406,-2.9171579824225726,4.039913314765833,5.825677776257009,17.14062509710725,18.58113399094504,1,2,1,0,420.33733879028136,5.837263786234688,1,False,-1.4405088938377908
MOL01957,kinase,277.1588267770735,1.7358494145077876,2,8,122.13706873671939,3,1,-5.7146793098995525,-1.8667900178415509,3.8478892920580017,5.3771691468820215,12.533415900873901,14.892948344161605,2,4,0,1,493.62118196544986,7.614642676279506,0,True,-2.359532443287703
MOL01958,epigenetic,428.43308310617147,0.2564164555376962,1,8,96.51382368334907,5,7,-6.69208696453378,-2.616053863198715,4.076033101335065,5.389117739513255,16.260838616490577,15.914022410184362,3,8,4,1,557.9951257430143,7.562506598423163,0,True,0.34681620630621524
MOL01959,ion_channel,366.70436818462866,5.6073546255093945,2,3,57.25850672167964,5,2,-5.407350623641542,-1.9192460715279758,3.4881045521135663,1.5871308647680045,11.055452882830435,12.208454500913879,5,8,0,2,373.5138870349112,6.773656600704387,1,False,-1.1530016180834437
MOL01960,nuclear_receptor,358.08579908739944,2.6468316027497534,1,6,80.87652356392233,6,0,-5.658899395045099,-2.310013039925141,3.3488863551199577,3.3414558244306827,10.645994610801308,9.833296921942603,1,3,0,1,289.43460359937046,6.2772410518137995,0,True,0.8126976888587052
MOL01961,kinase,372.536778368522,2.74988125370194,1,5,45.26555893206109,6,4,-7.074673647939978,-2.5351736697010177,4.53949997823896,2.201563575381334,11.034791914042007,11.110244585188648,2,6,1,0,395.7824812871066,6.7743452464948835,0,True,-0.07545267114664078
MOL01962,protease,275.1031306543772,1.4884434665749944,1,6,52.87689073081012,3,1,-6.132633189013302,-1.6714368053658046,4.461196383647497,3.3373909680804985,8.407309084981353,7.642832967692844,1,3,1,2,225.67502049029486,5.570817551356628,0,True,0.7644761172885088
MOL01963,epigenetic,406.66238418158866,2.2444589625733844,0,8,60.8547224060825,7,0,-6.47848328139127,-1.364993881747657,5.113489399643613,2.943149208756066,10.417850529566847,8.950918347602634,0,4,1,1,290.0937889830981,5.405317245387271,0,True,1.4669321819642125
MOL01964,kinase,508.78202449099985,2.5704041909907382,1,5,8.94398812726422,5,4,-6.422652845516471,-1.7765667621120156,4.646086083404455,1.7289065735682934,12.048978889388708,13.998112718851294,1,7,4,1,532.345019245593,9.476007727721681,1,False,-1.9491338294625855
MOL01965,PPI,534.2409458006366,2.6521090679235266,0,7,74.38912895817042,6,4,-5.611722866994082,-2.530036876280337,3.081685990713745,3.6728872937908728,14.866378731462014,18.322602249612462,1,5,3,0,424.4329562841908,5.450832245963897,1,False,-3.4562235181504484
MOL01966,kinase,338.08061431469235,1.3704419522135969,4,5,87.36315211871354,5,0,-6.929667516209282,-2.172473129398112,4.75719438681117,3.925860978180787,11.146329575154876,10.547855682836115,2,4,0,2,338.85519312064844,7.806600860321773,0,True,0.5984738923187614
MOL01967,other,363.77932522694346,3.3365759001692,2,7,80.58702681539128,6,1,-5.749499012115021,-1.6057392631890735,4.143759748925948,4.066659158169239,12.423101920772389,16.533560107024535,1,5,0,0,324.0174910513539,5.025126120842721,0,True,-4.110458186252146
MOL01968,GPCR,319.845016603118,3.2978769630201685,2,1,21.40236191601209,4,0,-6.245005671200639,-0.5689570687390053,5.676048602461634,1.832174572659158,9.307081299926189,9.38478952397449,1,5,0,2,300.45012592395767,5.501251418282205,0,True,-0.07770822404830113
MOL01969,epigenetic,320.98606075590243,1.5194568435027929,0,3,46.4345915904708,5,4,-5.780496867500182,-1.6120782213364864,4.168418646163696,2.53923154119523,10.764067835668001,12.15955780935137,0,4,2,2,481.61747608700085,4.019353111430249,0,True,-1.3954899736833681
MOL01970,protease,290.9497738219642,2.8096972596163954,1,5,79.51291776231538,4,1,-5.806367558143364,-1.2780497972329596,4.528317760910404,3.0549921383034007,8.80986247919743,8.52541623276465,0,6,1,0,419.3433001566291,6.32236505300993,0,True,0.28444624643277905
MOL01971,ion_channel,321.5223797548933,0.4811381857843253,0,3,44.18555005748699,8,4,-6.6952104259332605,-2.563444616466939,4.131765809466321,2.3528440309801955,10.840598030528442,9.04679844522509,1,2,5,1,364.5118502313961,5.136211661916067,0,True,1.7937995853033524
MOL01972,GPCR,430.8811784841331,0.9395369065561581,0,5,75.90890998937601,3,0,-6.163359989023563,-1.0671637907861826,5.096196198237381,2.9243204488175536,9.983782151728033,10.825342254644513,2,5,0,0,280.01921065651345,6.358218516170386,0,True,-0.8415601029164801
MOL01973,GPCR,413.8938333241133,2.6597103166375122,2,8,113.00161077766587,4,3,-6.352638612022505,-2.4827087255251974,3.869929886497308,4.155687830895764,13.19647254181545,17.518748821179408,2,7,0,1,402.54195113293923,7.318993357859723,0,True,-4.322276279363958
MOL01974,other,540.5089328729559,3.8861360267104126,4,7,102.4023258400471,7,1,-5.492007903912138,-2.5832679371638823,2.908739966748256,4.171194412987054,17.09319992108126,19.69819988557785,0,5,3,0,417.09543162263316,5.637658659263431,1,False,-2.6049999644965887
MOL01975,kinase,351.33299173624886,3.4775649952523566,1,4,68.36830617059803,5,3,-6.194542897038717,-2.2488563618569137,3.9456865351818036,3.17158301610474,10.180880304268824,12.415360085158154,2,3,2,1,452.7642988338754,7.26150128720415,0,True,-2.2344797808893304
MOL01976,GPCR,351.20690118787576,1.8823549968853053,1,3,42.4138267095734,8,2,-6.770731183000931,-1.7514490193963432,5.019282163604588,2.2324150398520017,10.553521072756222,12.57666325724177,0,4,0,0,317.58264746097393,5.67027505980077,0,True,-2.023142184485547
